Entity_Name	Entity_type	Gene_Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode_of_pathogenicity	EnsemblId_GRch37	EnsemblId_GRch38	HGNC	Position_Chromosome	Position_GRCh37_Start	Position_GRCh37_End	Position_GRCh38_Start	Position_GRCh38_End	STR_Repeated_Sequence	STR_Normal_Repeats	STR_Pathogenic_Repeats	Region_Haploinsufficiency_Score	Region_Triplosensitivity_Score	Region_Required_Overlap_Percentage	Region_Variant_Type	Region_Verbose_Name
ANTXR1	gene	ANTXR1	Expert Review Green;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	GAPO syndrome, MIM# 230740				23602711;25045128;31425299;30575274;29436111;28870703		False	3	100;0;0	1.173	True		ENSG00000169604	ENSG00000169604	HGNC:21014													
ANTXR2	gene	ANTXR2	Expert Review Green;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Hyaline fibromatosis syndrome, MIM# 228600;MONDO:0009229				30176098;20301698;14508707		False	3	100;0;0	1.173	True		ENSG00000163297	ENSG00000163297	HGNC:21732													
AP1S2	gene	AP1S2	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Pettigrew syndrome, OMIM:304340				30714330		False	3	100;0;0	1.173	True		ENSG00000182287	ENSG00000182287	HGNC:560													
AP4B1	gene	AP4B1	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 47, autosomal recessive, OMIM:614066;Hereditary spastic paraplegia 47, MONDO:0013551				21620353;22290197;24700674;24781758;32979048;32171285;32166732;31525725;31525725		False	3	100;0;0	1.173	True		ENSG00000134262	ENSG00000134262	HGNC:572													
AP4E1	gene	AP4E1	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 51, autosomal recessive, MIM# 613744;MONDO:0013401				20972249;21620353;21937992		False	3	100;0;0	1.173	True		ENSG00000081014	ENSG00000081014	HGNC:573													
AP4M1	gene	AP4M1	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 50, autosomal recessive, MIM# 612936				19559397;21937992;21937992;32979048;31915823;29096665;28464862;25496299		False	3	100;0;0	1.173	True		ENSG00000221838	ENSG00000221838	HGNC:574													
AP4S1	gene	AP4S1	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 52, autosomal recessive, MIM# 614067				21620353;25552650;32979048;32216065;31915823;30283821;27444738		False	3	50;50;0	1.173	True		ENSG00000100478	ENSG00000100478	HGNC:575													
APC2	gene	APC2	Expert Review Green;Literature	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Cortical dysplasia, complex, with other brain malformations 10, MIM#618677				31585108		False	3	50;0;50	1.173	True		ENSG00000115266	ENSG00000115266	HGNC:24036													
AR	gene	AR	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Androgen insensitivity, MIM# 300068;Androgen insensitivity syndrome, MONDO:0019154						False	3	100;0;0	1.173	True		ENSG00000169083	ENSG00000169083	HGNC:644													
ARCN1	gene	ARCN1	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay, 617164;Microcephalic dwarfism				27476655;33154040		False	3	50;50;0	1.173	True		ENSG00000095139	ENSG00000095139	HGNC:649													
ARF1	gene	ARF1	Expert Review Green;Literature	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Periventricular nodular heterotopia 8 (MIM#618185)				28868155;34353862		False	3	50;0;50	1.173	True		ENSG00000143761	ENSG00000143761	HGNC:652													
ARFGEF2	gene	ARFGEF2	Expert Review Green;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Periventricular heterotopia with microcephaly, OMIM:608097				25160555;26126837;23812912		False	3	100;0;0	1.173	True		ENSG00000124198	ENSG00000124198	HGNC:15853													
ARHGAP29	gene	ARHGAP29	Expert Review Green;Genomics England PanelApp	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Clefting disorder, MONDO:0000358, ARHGAP29-related				27350171;23008150		False	3	100;0;0	1.173	True		ENSG00000137962	ENSG00000137962	HGNC:30207													
ARHGAP31	gene	ARHGAP31	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Adams-Oliver syndrome 1, MIM#100300						False	3	100;0;0	1.173	True		ENSG00000031081	ENSG00000031081	HGNC:29216													
ARID1A	gene	ARID1A	Expert Review Green;Genomics England PanelApp	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Coffin-Siris syndrome 2 (MIM#614607)				23929686;22426308;25168959		False	3	100;0;0	1.173	True		ENSG00000117713	ENSG00000117713	HGNC:11110													
ARID1B	gene	ARID1B	Expert Review Green;Genomics England PanelApp	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Coffin-Siris syndrome 1, MIM 135900				25674384;30349098;26506440		False	3	100;0;0	1.173	True		ENSG00000049618	ENSG00000049618	HGNC:18040													
ARID2	gene	ARID2	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Coffin-Siris syndrome 6, MIM# 617808				26238514;30838730;29698805;28884947;28124119		False	3	100;0;0	1.173	True		ENSG00000189079	ENSG00000189079	HGNC:18037													
ARL13B	gene	ARL13B	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 8, 612291				25138100;18674751;29255182		False	3	100;0;0	1.173	True		ENSG00000169379	ENSG00000169379	HGNC:25419													
ARL3	gene	ARL3	Expert Review Green;Literature	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 35- MIM#618161				30269812;16565502		False	3	100;0;0	1.173	True		ENSG00000138175	ENSG00000138175	HGNC:694													
ARL6	gene	ARL6	Expert Review Green;Genomics England PanelApp;KidGen_CilioNephronop v38.1.0	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 3, MIM# 600151				15258860;32361989;31888296;25402481		False	3	100;0;0	1.173	True		ENSG00000113966	ENSG00000113966	HGNC:13210													
ARMC4	gene	ARMC4	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Ciliary dyskinesia, primary, 23, MIM# 615451				31765523;23849778		False	3	100;0;0	1.173	True		ENSG00000169126	ENSG00000169126	HGNC:25583													
ARMC9	gene	ARMC9	Expert list;Expert Review Green;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 30, MIM# 617622				28625504		False	3	100;0;0	1.173	True		ENSG00000135931	ENSG00000135931	HGNC:20730													
ARSB	gene	ARSB	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Mucopolysaccharidosis type VI (Maroteaux-Lamy), MIM# 253200;MONDO:0009661				11668612;1301949		False	3	100;0;0	1.173	True		ENSG00000113273	ENSG00000113273	HGNC:714													
ARSE	gene	ARSE	Expert Review Green;Genomics England PanelApp;Melbourne Genomics Health Alliance Perinatal Autopsy Flagship;Victorian Clinical Genetics Services	Fetal anomalies			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Chondrodysplasia punctata, X-linked recessive, MIM# 302950						False	3	100;0;0	1.173	True		ENSG00000157399	ENSG00000157399	HGNC:719													
ARX	gene	ARX	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Hydranencephaly with abnormal genitalia, MIM# 300215;Lissencephaly, X-linked 2, MIM# 300215				14722918;12379852;14722918		False	3	100;0;0	1.173	True		ENSG00000004848	ENSG00000004848	HGNC:18060													
ASAH1	gene	ASAH1	Expert Review Green;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Farber lipogranulomatosis, MIM# 228000				11241842		False	3	100;0;0	1.173	True		ENSG00000104763	ENSG00000104763	HGNC:735													
ASCC1	gene	ASCC1	Expert Review Green;Genomics England PanelApp;Literature	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Spinal muscular atrophy with congenital bone fractures 2 MIM#616867				28749478;26924529;30327447		False	3	100;0;0	1.173	True		ENSG00000138303	ENSG00000138303	HGNC:24268													
ASNS	gene	ASNS	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Asparagine synthetase deficiency, MIM#615574				24139043		False	3	100;0;0	1.173	True		ENSG00000070669	ENSG00000070669	HGNC:753													
ASPA	gene	ASPA	Expert Review Green;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Canavan disease, MIM# 271900						False	3	100;0;0	1.173	True		ENSG00000108381	ENSG00000108381	HGNC:756													
ASPM	gene	ASPM	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Microcephaly 5, primary, autosomal recessive, MIM#608716				29243349;19028728		False	3	100;0;0	1.173	True		ENSG00000066279	ENSG00000066279	HGNC:19048													
ASXL1	gene	ASXL1	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Bohring-Opitz syndrome , MIM#605039				29446906;21706002		False	3	100;0;0	1.173	True		ENSG00000171456	ENSG00000171456	HGNC:18318													
ASXL2	gene	ASXL2	Expert Review Green;Genomics England PanelApp	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Shashi-Pena syndrome, MIM# 617190				27693232;33751773		False	3	100;0;0	1.173	True		ENSG00000143970	ENSG00000143970	HGNC:23805													
ATAD1	gene	ATAD1	Expert list;Expert Review Green;Literature	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Hyperekplexia 4 - #618011				28180185;29390050;29659736		False	3	100;0;0	1.173	True		ENSG00000138138	ENSG00000138138	HGNC:25903													
ATAD3A	gene	ATAD3A	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Harel-Yoon syndrome, MIM# 617183;Pontocerebellar hypoplasia, hypotonia, and respiratory insufficiency syndrome, neonatal lethal (PHRINL SYNDROME) 618810				33845882;28549128;28158749;29053797;32607449;32004445;33575671;31727539;28327206;27640307		False	3	100;0;0	1.173	True	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000197785	ENSG00000197785	HGNC:25567													
ATIC	gene	ATIC	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	AICA-ribosiduria due to ATIC deficiency, MIM# 608688				15114530;32557644		False	3	100;0;0	1.173	True		ENSG00000138363	ENSG00000138363	HGNC:794													
ATN1	gene	ATN1	Expert list;Expert Review Green;Literature	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital hypotonia, epilepsy, developmental delay, and digital anomalies - MIM#618494				34212383;30827498		False	3	100;0;0	1.173	True		ENSG00000111676	ENSG00000111676	HGNC:3033													
ATP1A2	gene	ATP1A2	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Fetal akinesia, respiratory insufficiency, microcephaly, polymicrogyria, and dysmorphic facies, MIM# 619602;Developmental and epileptic encephalopathy 98, MIM# 619605				30690204;31608932;33880529		False	3	100;0;0	1.173	True		ENSG00000018625	ENSG00000018625	HGNC:800													
ATP1A3	gene	ATP1A3	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp;Literature	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Developmental and epileptic encephalopathy 99, MIM# 619606;Polymicrogyria				33762331;33880529		False	3	100;0;0	1.173	True		ENSG00000105409	ENSG00000105409	HGNC:801													
ATP5O	gene	ATP5O	Expert list;Expert Review Green	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex V (ATP synthase) deficiency, nuclear type 7, MIM# 620359				35621276;34954817		False	3	100;0;0	1.173	True		ENSG00000241837	ENSG00000241837	HGNC:850													
ATP6V0A2	gene	ATP6V0A2	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Cutis laxa, autosomal recessive, type IIA, MIM# 219200;Wrinkly skin syndrome, MIM#278250				29952037;22773132		False	3	100;0;0	1.173	True		ENSG00000185344	ENSG00000185344	HGNC:18481													
ATP6V1B2	gene	ATP6V1B2	Expert Review Green;Genomics England PanelApp	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Zimmermann-Laband syndrome 2, MIM# 616455;Deafness, congenital, with onychodystrophy, autosomal dominant, MIM# 124480				25915598;24913193;28396750		False	3	100;0;0	1.173	True		ENSG00000147416	ENSG00000147416	HGNC:854													
ATP7A	gene	ATP7A	Expert Review Green;Genomics England PanelApp	Fetal anomalies			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Menkes disease, MIM# 309400				23035047		False	3	100;0;0	1.173	True		ENSG00000165240	ENSG00000165240	HGNC:869													
ATR	gene	ATR	Expert Review Green;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Seckel syndrome 1, MONDO:0008869;Seckel syndrome 1, OMIM:210600				12640452;19620979;30199583;23111928		False	3	100;0;0	1.173	True		ENSG00000175054	ENSG00000175054	HGNC:882													
ATRX	gene	ATRX	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			X-LINKED: hemizygous mutation in males, biallelic mutations in females	ATR-X-related syndrome MONDO:0016980				20301622		False	3	100;0;0	1.173	True		ENSG00000085224	ENSG00000085224	HGNC:886													
AUTS2	gene	AUTS2	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Intellectual developmental disorder, autosomal dominant 26, MIM# 615834				23332918;25205402;31474318		False	3	100;0;0	1.173	True		ENSG00000158321	ENSG00000158321	HGNC:14262													
B3GALNT2	gene	B3GALNT2	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies, type A, 11, MIM# 615181;MONDO:0014071				23453667;33290285;29791932;29273094;28688748;28303321		False	3	100;0;0	1.173	True		ENSG00000162885	ENSG00000162885	HGNC:28596													
B3GALT6	gene	B3GALT6	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Al-Gazali syndrome, MIM# 609465;Ehlers-Danlos syndrome, spondylodysplastic type, 2, MIM#615349;Spondyloepimetaphyseal dysplasia with joint laxity, type 1, with or without fractures, MIM#271640				23664117;29931299;29443383		False	3	100;0;0	1.173	True		ENSG00000176022	ENSG00000176022	HGNC:17978													
B3GAT3	gene	B3GAT3	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects 245600				21763480;25893793;26086840;31988067;31438591		False	3	100;0;0	1.173	True		ENSG00000149541	ENSG00000149541	HGNC:923													
B3GLCT	gene	B3GLCT	Expert list;Expert Review Green;Genomics England PanelApp;Literature	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Peters-plus syndrome, MIM#261540				29096039;18199743;16909395		False	3	100;0;0	1.173	True		ENSG00000187676	ENSG00000187676	HGNC:20207													
B4GALT7	gene	B4GALT7	Expert Review Green;Genetic Health Queensland;Genomics England PanelApp	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Ehlers-Danlos syndrome, spondylodysplastic type, 1, MIM# 130070				23956117;24755949;31278392;31614862;31862401		False	3	100;0;0	1.173	True		ENSG00000027847	ENSG00000027847	HGNC:930													
B4GAT1	gene	B4GAT1	Expert list;Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 13, 615287				23359570;23877401;23359570;23217742		False	3	50;50;0	1.173	True		ENSG00000174684	ENSG00000174684	HGNC:15685													
B9D1	gene	B9D1	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 9, MONDO:0013630;Joubert syndrome 27, OMIM:617120;Meckel syndrome 9, OMIM:614209;Joubert syndrome 27, MONDO:0014927				32622957;24886560;21493627;25920555;34338422;21763481		False	3	50;0;50	1.173	True		ENSG00000108641	ENSG00000108641	HGNC:24123													
B9D2	gene	B9D2	Expert Review Green;Genomics England PanelApp;Victorian Clinical Genetics Services	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 34, OMIM:614175;Meckel syndrome 10, OMIM:614175;Meckel syndrome, type 10, MONDO:0013609				21763481;31411728;26092869		False	3	100;0;0	1.173	True		ENSG00000123810	ENSG00000123810	HGNC:28636													
BBS1	gene	BBS1	Expert Review Green;Genomics England PanelApp;KidGen_CilioNephronop v38.1.0;Victorian Clinical Genetics Services	Fetal anomalies			BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 1 MONDO:0008854;Bardet-Biedl syndrome 1 OMIM:209900				20177705		False	3	100;0;0	1.173	True		ENSG00000174483	ENSG00000174483	HGNC:966													
